"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2025-02-06",2.498262335401032,0.2834492522988606,Inf,1.942712009450458,3.0538126613516057,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-02-20",1.9178713114016352,0.11820650951375841,Inf,1.6861908100164775,2.1495518127867927,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-12-17",1.77976823559507,0.1157176726842582,Inf,1.5529657647591295,2.0065707064310105,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-11-15",1.996022201902895,0.09393966995604953,Inf,1.8119038320694587,2.1801405717363314,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-12-04",1.8674269314940628,0.09797050868906404,Inf,1.6754082629164289,2.0594456000716965,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-01-12",0.49041767067255504,0.09483655536012424,Inf,0.30454143774887255,0.6762939035962375,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-02-16",0.5550776734848947,0.08657353442170074,Inf,0.3853966640040226,0.7247586829657667,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-01-19",1.8350607941505637,0.21894476496724932,68,1.3981633179592086,2.2719582703419188,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-02-25",2.0341335253776984,0.15481732801363993,68,1.7252003572794967,2.3430666934759,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2019-02-16",1.7766569990637398,0.16170142537164223,68,1.4539868285667064,2.099327169560773,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2020-04-10",1.612370291055607,0.1617014253716306,68,1.2897001205585967,1.9350404615526173,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2022-03-16",2.03413408300328,0.154817328013646,68,1.7252009149050664,2.343067251101494,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-11-10",2.4576819373681076,0.1548173280136668,68,2.148748769269852,2.766615105466363,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-04-08",2.300661879286242,0.15481732801363277,68,1.9917287111880546,2.6095950473844294,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2020-10-13",1.1833065474018105,0.21301818814308762,Inf,0.7657985705893817,1.6008145242142393,"2020-10-13","Pre-bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-10-25",1.3692689680976702,0.2094300311197728,Inf,0.9587936498218128,1.7797442863735276,"2021-10-25","Pre-bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2022-12-02",1.1995348429684334,0.20616318552162988,Inf,0.7954624244079894,1.6036072615288774,"2022-12-02","Pre-bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2023-11-23",1.4810522690986863,0.20616318552164994,Inf,1.0769798505382029,1.8851246876591696,"2023-11-23","Pre-bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-10-21",0.4418727057176356,0.2184643319071941,Inf,0.013690483272930654,0.8700549281623405,"2025-10-21","Bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-03-20",0.9618377047491858,0.19904672982177568,Inf,0.5717132830580309,1.3519621264403408,"2026-03-20","Bloom","Glenelg","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2014-09-03",1.645200580062846,0.13652121250064428,Inf,1.3776239204358438,1.9127772396898481,"2014-09-03","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-01-07",1.8043646687344204,0.06972874423333066,Inf,1.6676988413498872,1.9410304961189535,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-01-10",1.6510054216352155,0.07297365759436727,Inf,1.5079796809300978,1.794031162340333,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-03-11",1.9255966265490594,0.13652121250064597,Inf,1.658019966922054,2.193173286176065,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-01-26",1.1642891000456308,0.06826060624449336,Inf,1.030500770243554,1.2980774298477076,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-04-28",1.5165540254962122,0.26578241063056035,Inf,0.9956300729360784,2.037477978056346,"2015-04-28","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-10-09",0.5881401916865555,0.2657824391890541,Inf,0.06721618315280253,1.1090642002203084,"2015-10-09","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-10-12",1.4013644265147418,0.19533083051503178,Inf,1.0185230336349822,1.7842058193945014,"2021-10-12","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2022-12-01",1.3110909873560763,0.1916959518903238,Inf,0.9353738256689188,1.6868081490432338,"2022-12-01","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2023-12-01",1.3348025833380832,0.19169595211045995,Inf,0.9590854212194668,1.7105197454566996,"2023-12-01","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2024-12-19",0.9920084314527025,0.19169595199843711,Inf,0.6162912695536468,1.367725593351758,"2024-12-19","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-02-04",1.550263639344636,0.24399415793314913,Inf,1.072043877357486,2.028483401331786,"2025-02-04","Pre-bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-11-13",0.7538502715892141,0.17241740063291636,Inf,0.41591837604068466,1.0917821671377437,"2025-11-13","Bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-03-06",1.138772162422669,0.17301147422536897,Inf,0.799675904028766,1.477868420816572,"2026-03-06","Bloom","O'Sullivan","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2014-09-03",0.6166586599036027,0.0779713051785628,Inf,0.46383770992603823,0.7694796098811671,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-03-11",0.7903369193609341,0.08300679302031752,Inf,0.627646594568941,0.9530272441529272,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-11-03",0.3685232005194731,0.10761062461796776,Inf,0.15761025191439704,0.5794361491245492,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-10-13",0.15082564095873527,0.09003350802252491,Inf,-0.025636792167211542,0.3272880740846821,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-02-03",2.1275247405185826,0.13244427654480104,10,1.832420502225897,2.422628978811268,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data","overall","shannon_diversity"
"2017-02-03",1.6570290700975336,0.10142029893571441,Inf,1.4582489368822475,1.8558092033128197,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-11-14",1.7522922488201174,0.10142029893571605,Inf,1.553512115604828,1.9510723820354068,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-04-28",0.5090528653845736,0.17982293640533917,28,0.1407022781932848,0.8774034525758625,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-10-09",1.6093474220635038,0.164155131043388,28,1.2730908792718936,1.945603964855114,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-10-12",1.6258687632418667,0.20104815485824198,28,1.2140402869854876,2.0376972394982458,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2022-12-01",1.9080153176874899,0.20104815485839256,28,1.4961868414308022,2.3198437939441776,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2023-12-01",1.2717049418278237,0.20104815485797875,28,0.8598764655719837,1.6835334180836636,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2024-12-19",1.8825634999076022,0.20104815485798547,28,1.4707350236517485,2.294391976163456,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-02-04",1.5450489196772395,0.2010481548580742,28,1.1332204434212039,1.956877395933275,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-11-13",1.6231681003738687,0.16415513104338086,28,1.2869115575822732,1.9594246431654643,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-12-10",1.8491435429413157,0.07603186644169625,Inf,1.7001238230382314,1.9981632628444,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-12-06",1.764431765300477,0.07274907408255121,Inf,1.6218462001900404,1.9070173304109137,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-12-05",1.7571388418751186,0.07597171498248179,Inf,1.6082370166657123,1.906040667084525,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-12-11",1.8214005222617806,0.0742455371601182,Inf,1.6758819434151186,1.9669191011084426,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-01-21",2.119367093879483,0.07274907408256863,Inf,1.976781528769012,2.2619526589899537,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-02-27",2.12393130376032,0.07423741289219236,Inf,1.9784286481861932,2.2694339593344464,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-12-10",1.7326591383173606,0.07274907408254633,Inf,1.5900735732069335,1.8752447034277877,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-01-20",2.187888863590455,0.09140669175285769,Inf,2.0087350398089,2.3670426873720105,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-12-06",1.9202645871313562,0.08931455009021955,Inf,1.7452112856591273,2.095317888603585,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-12-05",2.09844325609685,0.14962969887765382,Inf,1.8051744352790753,2.391712076914625,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-01-17",1.9273927762877774,0.10647703223693145,Inf,1.7187016279226814,2.136083924652873,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2019-01-22",2.024865898166362,0.08748410297051842,Inf,1.8534002071243523,2.1963315892083717,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-01-21",1.9627081107951165,0.08748410297051262,Inf,1.7912424197531183,2.1341738018371146,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-04-02",2.050837416566193,0.0892806932064746,Inf,1.8758504733667332,2.225824359765653,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-01-27",2.0309507430208154,0.08928069333678045,Inf,1.8559637995659606,2.20593768647567,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2016-04-19",1.7525880179533124,0.13325202354548366,Inf,1.4914188509370812,2.0137571849695437,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-06-02",1.918765181147014,0.13456869769281601,Inf,1.6550153802226366,2.1825149820713916,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-06-26",1.9468450869809173,0.13456798320596614,Inf,1.683096686425033,2.210593487536802,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2019-06-06",2.0734874548432165,0.1332520235454811,Inf,1.8123182878269903,2.334656621859443,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-05-20",1.8192673132135448,0.13456739418627225,Inf,1.5555200671150466,2.0830145593120433,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-04-09",1.5031459704112764,0.14882010621219896,Inf,1.211463922059941,1.7948280187626118,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-12-02",1.217816038701307,0.13325202354548138,Inf,0.9566468716850803,1.478985205717534,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-03-01",1.5098422881452838,0.13325202354547844,Inf,1.248673121129063,1.7710114551615046,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-11-28",1.3284140011624859,0.2192303258863371,Inf,0.8987304581062862,1.7580975442186855,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-11-27",1.4132003759350587,0.28719328594358395,Inf,0.8503118788839209,1.9760888729861965,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2021-11-23",1.7906430017762833,0.26581992851485375,Inf,1.2696455155141584,2.3116404880384085,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-10-30",1.6678023846642853,0.21386028203664384,Inf,1.2486439341488853,2.0869608351796853,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2026-01-23",1.5041409224471298,0.21386028159472845,Inf,1.084982472797868,1.9232993720963916,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-04-12",1.51043574726492,0.15923513630370104,Inf,1.1983406150363396,1.8225308794935002,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2017-11-23",1.5220913546169208,0.15923513630339925,Inf,1.2099962223889318,1.8341864868449098,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-04-24",1.3995938632237297,0.15923513630340225,Inf,1.087498730995735,1.7116889954517245,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2018-11-29",1.5662997671271608,0.15923513630340005,Inf,1.2542046348991702,1.8783948993551514,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2019-10-22",1.3724834469783531,0.15923513630339606,Inf,1.0603883147503703,1.684578579206336,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2020-10-28",1.5297954072090325,0.15923513630340436,Inf,1.2177002749810335,1.8418905394370315,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-10-24",0.42880406850885366,0.15923513630342648,Inf,0.11670893628081136,0.740899200736896,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-12-10",5.841660717390597,1.5144886008826386,Inf,3.5144452639985637,9.7099250020126,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-02-21",4.536050886479606,1.0880383858113536,Inf,2.834684531009217,7.258570546263553,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-05-24",1.6208865025997554,0.3594986712290955,Inf,1.0494540598669402,2.5034664734568546,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-04-05",1.9148543306894978,0.41940127473358796,Inf,1.2465255589723825,2.94150976798508,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2018-03-28",1.443137036002944,0.32774103237129143,Inf,0.9246917478655099,2.252258127630949,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-24",2.0564937815928714,0.39979320667378815,Inf,1.4049127180135794,3.0102700470316837,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-01-12",2.1896883517710592,0.47997459949496546,Inf,1.4249542054352573,3.3648345045708252,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-10",3.2081246547670594,0.6876959529889843,Inf,2.107594458537451,4.883322670940387,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-12-10",6.805882450640827,1.2088705200062504,Inf,4.804993617714444,9.639978659112876,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-12-06",5.966576932951358,0.8524934036430836,Inf,4.509279478259623,7.894840066681169,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
