"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2021-10-12",6.250000074560119,1.249999903289384,Inf,4.223181330316628,9.249543857278047,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2022-12-01",9.749999599699937,1.5612493374460354,Inf,7.123661503118579,13.34461107571334,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2023-12-01",6.750000340074597,1.2990380301472804,Inf,4.629030039804984,9.8427757433448555,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2024-12-19",7.2500002943755275,1.3462911169248466,Inf,5.038182350356154,10.432830853120977,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-02-04",3.5000002318536336,0.9354142997250071,Inf,2.0728836119371734,5.909642756800747,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-13",4.3333336750652265,0.8498365482886352,Inf,2.9504468491968563,6.364385362361576,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained because the nbinom2 dispersion parameter was extremely large (theta = 241100000), exceeding the Poisson-limit threshold of 1e+06. The negative-binomial model had approached its Poisson limit.","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-12-10",5.4260353043721095,0.5722777827430097,Inf,4.412729996087648,6.672028234312061,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",5.694333053188223,0.5816598204021903,Inf,4.661171301484034,6.956498018064308,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",6.1429217209042415,0.6376857761040615,Inf,5.012025399031456,7.528989632903556,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-12-11",5.9511896110555975,0.6080228261701642,Inf,4.871222725451664,7.2705888814501325,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",7.902159243276348,0.727608463943974,Inf,6.5973503485705205,9.465030263191627,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-02-27",8.715816702198454,0.7838502914675973,Inf,7.307283049771515,10.395855787835785,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-10",6.273394027183662,0.6181983484977386,Inf,5.171573602585962,7.609960844533775,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.061, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-01-20",12.722032119223682,0.8502255253914723,Inf,11.160146039300264,14.502507464741647,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",8.68722243779841,0.6669947055375912,Inf,7.473545622606966,10.097995984061846,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",12.771785320256283,1.3633711326448787,Inf,10.360649334446837,15.744042192836451,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-01-17",9.393541056655772,0.8421948699500402,Inf,7.8797661303514825,11.198125949855024,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-01-22",10.70625155312008,0.7390674895067791,Inf,9.351425376831441,12.257363738652245,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",10.92977678027874,0.7477316700746596,Inf,9.558254676598349,12.498099758651177,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-02",10.177666340776105,0.734122966808957,Inf,8.835891647901926,11.723196285319206,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-01-27",10.762972811384087,0.7540238611394265,Inf,9.382086588055321,12.347102390429356,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.497, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-04-19",5.941474366023544,1.3786390411651357,Inf,3.7703735755077696,9.362763910565745,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-06-02",6.823921404208801,1.5758489094616057,Inf,4.339762387522563,10.7300582780068,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-06-26",6.655198806772134,1.5408613241089264,Inf,4.227508563084225,10.477015125274578,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-06-06",6.747917858691491,1.5554149991640938,Inf,4.295021253826136,10.601669406661058,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-05-20",5.737737093307389,1.3390234593035988,Inf,3.6315714257752485,9.065394313396324,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-09",3.4325643775840384,0.8474178374450289,Inf,2.1158137764922227,5.5687784705669765,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-02",4.017987270220294,0.9578523826659594,Inf,2.5181969236152906,6.411024313569016,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-01",6.907445223987838,1.5896988466016464,Inf,4.399664249073988,10.84464559595307,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.868, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-11-28",2.4010147524129186,1.896778213702819,Inf,0.51045083605561,11.293686745331193,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
"2018-11-27",2.88213728690878,2.340872469929408,Inf,0.5866358552961589,14.159917546117796,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.049, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"reef_associated_richness"
